Namespace	Id	Aktiv	Hemlig	Namn	Ansvarigt datav�rdskap	Ansvarig organisation	Ansvarig organisation e-post	Anv�ndande datav�rdskap	Media	Position N	Position E	Synonymer	EU_CD	L�nsID	Sj�-Id_SMHI_sj�register	Sj�ID_RI	VdrID_RI	�ldreProvplatsID	Kommentar
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135462	SANT	FALSKT	N 11	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7049104	739058			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135571	SANT	FALSKT	T�RN� 5	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6218412	498349	TR5		10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135535	SANT	FALSKT	R�NE�-1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7318253	836627	RA1		25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157049	SANT	FALSKT	OSTINDIEB�DARAN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6407723	307126			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135790	SANT	FALSKT	G1 LAHOLMSBUKTEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6272111	354903			13					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135622	SANT	FALSKT	BY21	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6490238	811154								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157623	SANT	FALSKT	GR 103	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6709751	692846		SE670971-164868	03					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157547	SANT	FALSKT	H46	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6899465	644009			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135832	SANT	FALSKT	�LVSBORGSFJORD	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6397449	310994			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157168	SANT	FALSKT	SUNDSVALL 175	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6922257	624152			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157158	SANT	FALSKT	FJ�LLBACKA YTTRE SK�RG�RD	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6501501	280621			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157039	SANT	FALSKT	R 1-8	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6692620	693489			03					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157381	SANT	FALSKT	R 8-2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7310816	848668			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135466	SANT	FALSKT	N 15	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7044251	751782			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157269	SANT	FALSKT	KF2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7202195	788601	KF 2		24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135548	SANT	FALSKT	ST.KR�KHOLMEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6528741	642499	"1; ST. KR�KHOLMEN"		04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135563	SANT	FALSKT	TORHAMN 7	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6212732	551507	TRN7		10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135797	SANT	FALSKT	B4 LAHOLMSBUKTEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6275632	363421			13					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157103	SANT	FALSKT	T1 BRUNNSVIKEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6585904	671521	T1		01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156908	SANT	FALSKT	K7MS FIV	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6280713	584023			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00159468	SANT	FALSKT	Wa2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6682425	716562	Halsaren N		01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157226	SANT	FALSKT	NYA OBBOLABRON	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7075765	763460			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157532	SANT	FALSKT	R 2-20	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6797246	619651			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157054	SANT	FALSKT	G 4	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6974321	663251	GAVIKSFJ�RDEN-EDS�TTERFJ�RDEN  G 4		22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135546	SANT	FALSKT	ST.ARNHOLMEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6524725	645581	"2; ST. ARNHOLMEN"		04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135725	SANT	FALSKT	RR6	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	7212245	902217								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157632	SANT	FALSKT	6005 S YTTRE KARVASEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6506318	670860	6005		01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135635	SANT	FALSKT	BY8 RYSSH�LAN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6171151	726591								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135933	SANT	FALSKT	KA4	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7303205	884623			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157238	SANT	FALSKT	K4	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7321080	878302			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135493	SANT	FALSKT	N 4-7	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6975402	682320			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157402	SANT	FALSKT	S�09 / �STERSJ�N LINDESF	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6465763	600339			05					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157552	SANT	FALSKT	R�DH�LL	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6595894	694306			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135339	SANT	FALSKT	GO 13	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6368689	747909		SE636795-169963	09					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157672	SANT	FALSKT	KUD 59 N SVARTL�GA	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6613030	726876	"KUD 59; N SVARTL�GA"	SE661257-168154	01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135697	SANT	FALSKT	KOLJ�FJORD	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6459470	299200			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135383	SANT	FALSKT	ISSK�REN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6520067	655265	22	SE652045-160878	04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157282	SANT	FALSKT	K506	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6759993	617310			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157740	SANT	FALSKT	H68	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6638992	737391			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00159453	SANT	FALSKT	VA05 / VALDEMARSV KR-TA	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6443995	602112	"VA05; VALDEMARSVIKEN YTTRE"	SE644500-155472	05					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157563	SANT	FALSKT	SK6	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6422844	294572	"MARSTRANDFJ; MARSTRANDSFJORDEN; SK 6; SK6"	SE642735-124644	14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135345	SANT	FALSKT	VAE 17	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6386151	619576		SE638693-157149	08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135414	SANT	FALSKT	B1-BOTTENVIKEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7179063	829474	B 1		24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135281	SANT	FALSKT	HALSE FJORD	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6445081	311753			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156939	SANT	FALSKT	P70 / YTTRE FJ�RDEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7252659	803664			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135922	SANT	FALSKT	�RESUND-12	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6220023	349794			12					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157718	SANT	FALSKT	ML4M	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6266645	579106			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135385	SANT	FALSKT	VR�NGSK�R	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6523016	651434	13	SE652345-160499	04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157366	SANT	FALSKT	�LVVIK	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6584729	685228			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135573	SANT	FALSKT	T�RN� 7	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6219059	497485	TR7		10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157364	SANT	FALSKT	HAE 28	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6484104	637615			04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157840	SANT	FALSKT	N 2B-4	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6819242	643598			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00136006	SANT	FALSKT	BJ 6	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6592414	738041			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157382	SANT	FALSKT	HBU27	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6211776	496408			10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157455	SANT	FALSKT	13 BOTTENHAVET	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6700061	714684	13		03					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00136033	SANT	FALSKT	NK 5	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7072996	803110			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135701	SANT	FALSKT	HAVSTENSFJORD	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6468033	310984			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135441	SANT	FALSKT	HALSESK�REN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6364861	313716			13					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157149	SANT	FALSKT	K14	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7320966	879142			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156997	SANT	FALSKT	R 3-12	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6874164	626200			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135904	SANT	FALSKT	TH11	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6407435	187274								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135729	SANT	FALSKT	RR1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7222344	823713	RR 1		25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135849	SANT	FALSKT	FLADEN-2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6352280	316634			13					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157325	SANT	FALSKT	V2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6991556	673547			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156975	SANT	FALSKT	P250 / VARG�DRAGET	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7252849	812578			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157826	SANT	FALSKT	KO 4	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6605097	743993			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135761	SANT	FALSKT	US3 / C6	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6964727	714446								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135523	SANT	FALSKT	NB 6	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7055908	743725			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157062	SANT	FALSKT	S1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6727266	634912			03					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135679	SANT	FALSKT	IDEFJORDEN-2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6549655	294316			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157052	SANT	FALSKT	H30	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7026892	707505			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00159451	SANT	FALSKT	TN6	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6213503	544124			10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157705	SANT	FALSKT	R 2-18	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6803021	620105			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157136	SANT	FALSKT	HAMMARBY SJ�	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6578434	676412			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00159439	SANT	FALSKT	ML26	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6267845	582661			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135458	SANT	FALSKT	L�NGSK�RET	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6969943	668758	D5		22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157598	SANT	FALSKT	S�8 / �RSBAKEN YTTRE	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6508961	625741			04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135963	SANT	FALSKT	R 1-1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6686384	703291			03					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135423	SANT	FALSKT	C 2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6724253	705191			03					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157782	SANT	FALSKT	4.5 NO �LANDS S�DRA	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6225855	602458			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00159418	SANT	FALSKT	KAARV4 / NO ASP�	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6221100	537271	"KAARV4; NO ASP�; NO. ASP�"	SE622282-148720	10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135448	SANT	FALSKT	HO 8	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7090495	790978			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157850	SANT	FALSKT	922 HESSEL�	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6227386	301236								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156920	SANT	FALSKT	KA 4	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6398064	313362			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135560	SANT	FALSKT	TORHAMN 4	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6213188	547075	"KF 4; TRN4"		10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156823	SANT	FALSKT	NB1 / B3	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7050293	739743	"B3; N 13; NB 1; NB1"		24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157829	SANT	FALSKT	US6B	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6951840	769782								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135718	SANT	FALSKT	SING�	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6674124	719362			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156965	SANT	FALSKT	GAVIKSFJ�RDEN-EDS�TTERFJ�RDEN G 12	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6973745	665862	G 12	SE697408-162496	22					VAL-2018-05-14
